caseid,sex,ybirth,mbirth,ZQ03,JC_1,JC_41,ZQ08A,ZQ08B,ZQ08C,ZQ08D,ZQ08E,ZQ08F,ZQ08G,ZQ08H,ZQ11_A,ZQ11_B,ZQ11_C,ZQ11_D,ZQ11_E,ZQ11_F,ZQ11_G,ZQ11_H,ZQ11_I,ZQ11_J,ZQ11_K,ZQ11_L,ZQ11_M,ZQ11_N,ZQ11_O,ZQ12,ZQ14_1A,ZQ14_1B,ZQ14_1C,ZQ14_1D,ZQ23A,ZQ23B,ZQ23C,ZQ23D,ZQ24,ZQ25,ZQ26A,ZQ26B,ZQ26C,ZQ26D,ZQ26E,ZQ26F,ZQ30D,ZQ35,ZQ39A,ZQ42,ZQ43,ZQ47A,ZQ47B,ZQ47C,ZQ50,ZQ52A,ZQ52Y,ZQ54A,ZQ54B,ZQ54C,ZQ54D,ZQ61_A,ZQ61_B,ZQ61_C,ZQ61_D,ZQ61_E,ZQ61_F,ZQ61_G,ZQ61_H,ZQ61_I,ZQ62
10549,1,1983,10,1,2,8,6,1,3,4,1,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,0,0,1,5,8,5,2,1,4,3,4,4,4,3,5,3,5,5,1,2,7,15,7,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10550,1,1980,11,1,3,10,3,1,1,5,5,6,5,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,4,0,0,0,1,5,8,2,2,1,1,5,4,1,4,1,5,2,7,5,9,2,6,15,9,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,1
10551,2,1977,5,1,2,8,6,1,2,5,1,1,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,0,1,0,5,5,2,5,1,2,3,4,3,5,3,5,1,7,4,9,3,6,7,9,2,1,77,6,6,6,5,1,2,2,2,2,2,2,2,2,3
10552,1,1980,10,1,2,10,6,1,1,4,6,6,5,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,0,0,1,1,2,8,1,2,1,2,3,2,3,2,3,5,4,8,2,1,2,6,15,10,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,2
10553,1,1973,6,1,2,10,6,6,1,4,6,6,5,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,0,0,1,0,5,8,2,2,1,4,4,3,3,4,3,5,3,7,4,1,1,7,15,14,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,3
10554,2,1978,8,1,3,7,6,1,4,5,1,1,4,4,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,0,0,1,2,3,1,1,1,1,4,3,4,4,4,3,3,2,5,2,10,3,5,5,6,2,2,53,4,4,4,5,1,2,2,2,2,2,2,2,2,3
10555,1,1984,3,1,2,9,5,2,4,5,6,6,4,5,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,4,8,9,3,1,1,2,2,4,2,4,3,2,6,5,9,2,6,99,9,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,1
10556,1,1983,10,2,11,88,6,2,3,5,6,6,6,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,0,1,0,5,8,2,7,3,3,5,4,3,4,3,5,2,10,4,9,3,4,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,1
10557,2,1986,1,1,12,5,5,5,3,5,4,5,5,4,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,0,0,0,1,5,8,5,4,3,2,4,4,3,3,3,5,2,5,5,2,2,3,99,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10558,1,1974,6,1,2,8,6,6,4,5,3,4,5,5,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,3,0,2,0,0,3,8,1,2,2,3,3,5,2,5,3,5,2,9,3,10,3,5,15,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10559,2,1985,4,1,2,8,4,1,1,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,0,1,0,0,3,8,2,2,1,4,3,3,3,3,3,3,2,7,5,1,3,5,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10560,1,1977,8,1,2,14,6,1,2,5,6,6,6,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,1,0,0,3,8,2,2,1,4,4,3,3,3,3,5,3,5,4,2,2,5,15,6,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10561,2,1980,7,1,4,8,6,1,4,4,4,4,5,5,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,3,1,0,0,0,5,8,5,7,1,2,5,5,2,4,1,5,2,7,3,9,4,14,15,14,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,3
10562,2,1983,1,1,2,99,6,1,2,4,3,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,4,8,9,9,1,3,5,5,3,4,3,5,3,5,4,10,3,99,99,99,1,8,888,8,8,8,8,2,2,2,2,2,1,2,2,2,3
10563,2,1977,4,1,3,5,6,3,3,4,4,4,4,4,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,0,1,0,0,4,8,5,3,1,2,4,4,4,4,4,5,3,6,3,9,3,4,15,6,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,2
10564,2,1984,7,1,3,6,2,1,3,4,5,5,5,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,0,2,3,8,2,3,2,2,3,5,3,3,3,5,2,7,3,10,4,4,15,14,1,8,888,8,8,8,8,2,2,2,2,2,1,2,2,2,3
10565,2,1975,6,1,3,12,5,3,4,5,4,3,3,4,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,0,0,1,2,4,8,2,2,1,3,3,4,3,3,3,5,2,5,2,1,3,6,15,6,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,1
10566,2,1973,10,1,2,13,2,1,1,5,1,4,5,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,0,1,1,0,6,6,6,5,2,2,3,3,4,3,3,5,3,4,4,9,1,4,9,10,2,1,66,6,6,5,9,1,2,2,2,2,2,2,2,2,2
10567,1,1984,3,1,12,5,6,6,6,5,6,6,6,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,1,0,5,8,2,2,3,3,5,5,4,4,5,5,3,6,5,9,4,4,15,5,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10568,1,1977,7,1,2,12,6,6,1,1,6,6,6,5,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,3,0,0,0,1,5,4,5,2,2,1,3,5,3,5,4,5,2,4,2,2,2,8,1,8,2,1,78,1,1,1,1,2,1,2,2,2,2,2,2,2,1
10569,2,1983,11,1,2,8,4,1,2,6,4,5,5,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,1,0,0,5,8,5,5,1,2,4,2,4,2,4,3,3,6,2,9,2,5,99,99,1,8,888,8,8,8,8,2,2,2,2,1,2,2,2,2,3
10570,2,1982,1,1,2,8,6,6,1,5,4,4,4,4,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,1,0,0,0,4,8,4,2,1,3,3,3,4,2,4,3,1,6,1,9,3,6,15,9,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,1
10571,2,1985,11,1,12,5,6,1,2,5,6,6,5,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,5,8,5,4,3,1,5,5,2,3,1,5,2,5,5,9,4,14,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,1
10572,2,1980,2,1,2,8,3,1,1,6,6,6,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,2,2,8,1,2,1,2,4,4,3,4,2,5,1,5,5,4,2,6,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10573,1,1973,8,1,2,8,3,4,1,3,6,6,6,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,0,1,0,0,2,8,2,2,2,3,3,5,4,4,4,3,2,5,1,9,2,6,99,10,1,8,888,8,8,8,8,2,2,1,2,2,2,2,2,2,2
10574,2,1977,1,1,2,8,6,4,6,4,6,6,6,5,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3,1,0,0,0,5,8,2,2,1,3,2,2,3,2,3,5,4,7,3,10,4,6,15,8,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10575,2,1973,7,1,2,8,4,6,1,6,4,4,4,4,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,0,2,0,0,4,8,1,2,1,3,4,5,2,4,2,5,2,4,3,2,3,8,15,99,1,8,888,8,8,8,8,2,2,2,2,2,1,2,2,2,3
10576,2,1973,1,2,10,88,6,1,4,4,1,1,1,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,4,5,2,1,1,3,2,4,4,4,3,4,2,7,2,2,3,1,9,9,2,2,42,6,6,5,4,2,2,2,2,1,2,2,2,2,3
10577,2,1979,6,1,2,8,6,2,3,4,6,6,6,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,0,0,4,8,2,2,1,4,4,5,2,4,2,3,3,2,2,3,1,6,15,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,4
10578,2,1975,9,1,3,6,6,2,5,6,1,4,4,5,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,3,0,2,0,1,3,4,2,1,1,1,5,4,2,4,2,5,1,5,5,9,4,4,6,8,2,2,49,4,6,4,5,2,2,2,2,1,2,2,2,2,3
10579,1,1982,7,1,2,11,6,1,1,4,6,6,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,5,8,5,2,1,4,2,2,3,2,3,5,3,5,5,9,1,6,15,14,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,1
10580,1,1985,10,1,2,10,6,3,3,2,5,6,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,3,8,2,2,1,3,4,4,3,3,3,5,3,7,5,9,3,5,15,14,1,8,888,8,8,8,8,2,2,2,1,2,2,2,2,2,3
10581,2,1982,12,1,2,14,6,4,5,5,5,6,5,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,1,0,0,5,8,5,2,1,3,2,2,4,2,4,4,3,5,4,9,3,5,15,11,1,8,888,8,8,8,8,2,2,2,2,1,2,2,2,2,2
10582,1,1982,10,1,2,9,6,2,6,4,6,6,6,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,1,4,8,3,3,1,1,3,3,3,3,3,3,3,7,3,10,4,6,99,9,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10583,1,1977,7,1,2,10,4,3,4,5,2,4,5,4,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,0,0,0,0,5,8,1,3,1,1,3,4,5,4,3,3,2,5,4,9,4,9,15,9,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,1
10584,1,1984,11,1,12,6,5,2,4,4,5,5,6,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,0,0,5,8,5,2,3,3,3,4,3,4,3,4,2,4,2,9,2,2,15,2,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10585,2,1974,4,1,3,6,6,1,4,5,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,0,0,0,2,3,1,2,1,2,4,5,3,4,3,5,4,7,3,9,3,4,5,6,2,2,49,6,6,6,6,2,2,2,2,2,1,2,2,2,3
10586,1,1982,1,2,10,88,6,6,6,6,6,3,5,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,0,1,2,8,2,2,1,2,2,4,3,4,3,5,4,3,6,3,4,4,15,14,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,1
10587,1,1978,12,1,2,10,1,1,1,4,6,6,5,5,1,2,2,2,1,2,1,2,2,2,1,2,1,1,2,3,0,0,1,1,6,8,5,5,1,4,3,3,3,3,3,5,4,6,5,9,3,8,15,14,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,2
10588,1,1974,4,2,10,88,6,1,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,0,0,0,0,6,8,7,7,2,1,5,5,1,5,5,5,3,3,1,2,1,1,15,14,1,8,888,8,8,8,8,2,2,2,1,2,2,2,2,2,1
10589,1,1978,6,1,2,15,6,3,3,5,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,5,8,9,9,1,3,5,5,3,3,3,5,3,6,3,10,3,7,99,99,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,3
10590,1,1986,7,1,12,6,4,6,5,3,3,3,4,4,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,0,1,0,0,3,8,5,4,3,2,4,5,3,3,2,5,3,5,5,9,2,2,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10591,2,1981,12,1,2,10,6,1,4,4,2,3,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,0,2,0,0,5,3,2,4,1,3,3,3,2,4,2,5,2,5,4,9,3,4,14,4,2,2,54,6,4,6,4,2,2,2,2,1,2,2,2,2,2
10592,1,1978,10,1,2,9,6,1,2,4,6,6,3,4,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,3,1,0,1,1,3,4,5,7,1,2,5,3,3,4,2,5,1,7,4,9,2,5,4,6,2,2,51,1,1,1,4,1,2,2,2,2,2,2,2,2,2
10593,1,1975,8,1,2,14,6,6,3,5,6,6,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,0,0,5,4,5,5,1,3,3,3,3,3,3,5,2,5,2,10,3,14,14,14,2,1,72,1,1,1,3,1,2,2,2,2,2,2,2,2,3
10594,1,1975,6,1,2,10,6,1,3,4,6,5,4,4,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,5,5,1,1,1,2,4,4,2,5,3,4,2,3,5,1,1,8,2,8,2,2,50,2,1,4,4,2,2,2,1,2,2,2,2,2,1
10595,2,1972,12,2,10,88,6,1,2,5,1,1,1,3,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,1,0,1,0,3,5,1,2,1,3,5,5,4,5,2,3,3,4,4,9,3,1,6,6,2,1,72,6,6,6,5,1,2,2,2,2,2,2,2,2,2
10596,1,1973,7,1,2,10,6,1,4,4,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,5,8,5,5,1,1,4,5,3,5,3,5,2,5,2,9,2,8,99,12,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10597,2,1974,2,2,10,88,5,1,1,6,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,4,5,2,2,1,2,3,3,3,3,3,4,2,5,2,2,2,1,9,9,2,2,45,6,6,6,6,2,2,2,2,1,2,2,2,2,3
10598,2,1986,3,1,3,7,1,1,1,6,1,3,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,1,0,2,8,2,5,1,2,4,5,2,5,1,5,3,8,1,9,2,6,15,8,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,1
10599,1,1972,11,1,2,7,6,1,1,4,6,1,6,4,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,0,0,1,1,5,9,9,9,1,2,5,5,2,5,1,5,2,4,5,1,1,8,4,13,2,2,44,1,1,1,1,2,2,1,2,2,2,2,2,2,4
10600,1,1985,3,2,11,88,5,1,1,6,6,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,0,0,0,5,8,5,5,3,3,5,4,3,4,3,5,3,8,5,9,1,1,15,11,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,4
10601,1,1973,12,1,2,8,6,1,1,5,5,6,6,6,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,0,0,0,2,3,3,5,2,2,3,4,5,4,5,3,5,1,5,1,1,1,6,14,99,2,2,48,1,1,1,3,1,2,2,2,2,2,2,2,2,1
10602,1,1975,7,1,2,10,6,1,2,5,4,6,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,1,3,3,2,2,1,3,4,5,2,5,3,5,3,7,3,9,4,5,3,5,2,2,54,1,1,1,3,1,2,2,2,2,2,2,2,2,2
10603,2,1981,4,1,2,13,6,2,3,5,6,6,6,6,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,0,2,0,5,8,5,4,1,3,4,4,5,4,3,5,2,9,2,9,4,6,15,14,1,8,888,8,8,8,8,2,2,2,2,1,2,2,2,2,3
10604,1,1979,12,1,2,13,6,1,3,5,5,6,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,1,6,8,9,9,1,3,2,3,3,3,3,5,3,9,3,2,3,9,99,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10605,1,1975,1,1,2,10,4,2,2,5,6,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,0,0,5,3,7,7,1,2,3,4,3,4,2,5,3,5,5,9,2,7,5,9,2,1,73,1,4,4,3,1,2,2,2,2,2,2,2,2,1
10606,2,1977,5,1,3,5,6,1,3,5,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,0,0,1,0,2,3,2,2,1,2,4,5,2,4,1,5,1,1,2,1,2,4,8,9,2,1,75,6,6,6,5,2,2,2,2,2,1,2,2,2,3
10607,2,1976,3,1,2,8,6,1,1,5,1,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,3,4,1,3,1,1,4,4,3,3,3,4,3,4,4,9,4,6,8,14,2,2,50,6,6,5,6,1,2,2,2,2,2,2,2,2,3
10608,2,1986,1,1,2,9,5,1,1,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,0,0,3,8,2,2,1,1,3,4,2,3,3,5,2,10,4,10,4,14,15,14,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,3
10609,2,1977,11,1,2,8,3,2,3,5,1,2,3,4,1,2,2,2,2,1,1,2,2,1,1,2,1,2,2,4,0,1,0,0,4,8,2,2,1,4,3,4,4,5,2,2,4,8,5,9,1,5,99,5,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10610,1,1985,6,1,3,5,6,2,6,4,5,4,6,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,0,1,0,0,2,8,2,4,9,3,3,3,2,4,2,5,5,5,3,10,4,3,99,7,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,1
10611,2,1974,9,2,10,88,1,1,1,4,6,9,2,5,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,0,0,1,5,8,5,4,1,3,1,1,4,2,4,1,1,7,5,1,1,3,99,9,1,8,888,8,8,8,8,2,2,2,2,2,1,2,2,2,1
10612,2,1984,9,1,12,6,4,1,2,4,6,6,6,6,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,0,0,1,0,5,8,6,5,3,2,5,4,2,4,2,5,2,3,5,9,2,14,15,12,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10613,1,1976,2,1,2,11,5,1,3,3,4,5,5,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,0,0,1,1,5,8,5,5,1,2,5,4,2,3,2,5,4,6,5,9,3,7,99,11,1,8,888,8,8,8,8,2,2,2,1,2,2,2,2,2,2
10614,1,1986,11,1,2,8,6,4,6,1,4,6,6,6,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,5,0,0,2,0,2,8,9,9,1,3,3,4,9,3,3,5,3,8,1,99,4,99,99,99,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10615,1,1985,8,1,7,10,4,1,3,6,6,6,5,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,2,8,1,1,2,3,3,2,3,3,3,4,2,5,1,9,4,6,15,13,1,8,888,8,8,8,8,2,2,1,2,2,2,2,2,2,1
10616,1,1972,9,1,2,10,4,1,1,5,6,5,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,1,1,5,5,5,4,1,2,3,5,3,4,2,5,2,4,2,1,1,9,1,10,2,2,50,1,2,3,3,1,2,2,2,2,2,2,2,2,4
10617,2,1973,7,2,10,88,9,1,1,6,1,1,3,4,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,3,1,1,0,0,4,5,3,2,1,1,5,4,2,4,2,5,1,6,2,9,3,1,9,9,2,1,74,4,6,6,5,2,2,2,2,1,2,2,2,2,2
10618,1,1972,10,1,2,12,4,1,6,5,2,4,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,0,1,5,8,2,2,1,3,3,3,3,3,3,5,4,7,3,9,2,8,15,8,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10619,2,1985,12,1,2,8,6,1,1,5,6,6,6,6,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,1,1,4,8,2,2,1,3,4,5,2,5,2,5,1,7,3,9,4,7,99,12,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10620,1,1976,6,1,2,9,4,2,2,5,6,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,0,0,5,4,5,2,1,2,3,5,2,4,2,5,1,7,3,9,3,7,5,8,2,1,80,1,1,4,4,1,2,2,2,2,2,2,2,2,3
10621,1,1981,7,1,2,10,4,2,2,4,4,4,4,4,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,3,0,1,1,1,3,8,2,2,2,3,5,4,3,3,3,5,3,6,4,9,1,6,99,8,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10622,1,1986,6,1,2,11,5,2,3,6,5,5,6,4,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,5,0,0,0,1,2,2,7,2,1,3,4,4,3,4,3,2,4,8,5,9,4,99,99,99,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,3
10623,2,1978,7,1,3,7,5,1,4,5,1,3,5,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,4,0,0,1,0,4,5,2,2,1,2,3,3,3,3,4,5,2,4,4,9,4,3,4,5,2,2,51,3,5,6,3,2,2,1,2,2,2,2,2,2,1
10624,1,1974,5,1,2,11,6,2,2,4,5,6,5,5,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,3,1,0,0,1,5,8,2,2,1,1,4,5,2,4,3,4,2,6,5,9,3,8,15,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10625,1,1977,12,1,2,8,4,1,2,5,4,6,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,5,5,5,5,1,2,5,5,3,4,3,5,2,5,5,9,1,6,6,8,2,2,53,3,3,4,3,1,2,2,2,2,2,2,2,2,2
10626,2,1980,9,1,2,8,4,6,6,5,6,6,5,6,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,4,0,0,0,0,3,8,5,2,1,3,4,3,3,3,3,4,2,5,3,9,4,6,99,14,1,8,888,8,8,8,8,2,2,2,2,1,2,2,2,2,3
10627,2,1978,4,1,2,10,6,1,2,5,6,6,6,6,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,3,0,1,0,0,5,8,5,4,1,2,2,3,3,3,3,5,2,5,3,1,2,6,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,4
10628,2,1977,4,1,2,8,6,1,1,5,1,1,3,4,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,0,1,0,1,5,5,1,1,1,2,4,5,2,5,2,4,2,5,4,1,3,6,8,9,2,2,50,6,6,5,4,1,2,2,2,2,2,2,2,2,3
10629,1,1980,5,1,3,8,6,6,3,6,4,4,2,4,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,4,0,1,2,0,5,8,2,2,1,2,2,5,3,4,1,5,3,8,1,1,2,6,15,10,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,1
10630,1,1982,9,1,2,10,6,1,3,4,3,4,6,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,1,0,5,8,5,4,1,2,3,3,3,3,4,5,2,6,5,9,4,5,15,14,1,8,888,8,8,8,8,2,2,2,2,2,2,1,2,2,5
10631,2,1974,10,1,2,7,1,6,6,6,6,3,5,6,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,4,1,1,0,0,3,8,7,7,1,4,9,1,5,1,5,1,5,8,3,9,3,3,15,6,4,9,999,9,9,9,9,2,1,2,2,2,2,2,2,2,2
10632,1,1973,2,1,1,13,5,3,3,3,4,4,4,4,2,1,2,2,2,2,2,1,1,1,2,2,2,1,2,3,0,0,1,0,3,5,1,1,1,2,2,4,3,4,2,4,3,5,2,1,3,7,4,8,2,2,44,2,3,4,4,2,1,2,2,2,2,2,2,2,1
10633,1,1979,5,2,10,88,1,1,1,5,1,3,4,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,4,0,0,0,1,5,8,1,1,1,2,1,1,4,3,3,5,5,9,5,9,1,1,99,5,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10634,1,1982,6,1,2,10,4,4,4,4,6,3,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,5,8,5,5,1,2,3,4,2,4,2,5,2,4,2,9,2,8,15,8,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,1
10635,2,1982,6,1,12,4,6,1,1,4,6,6,4,5,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,0,0,1,0,6,8,9,9,3,3,3,3,2,3,3,5,2,5,4,9,3,2,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10636,2,1984,10,2,11,88,3,1,6,1,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,1,2,0,0,5,8,3,4,3,4,3,1,4,2,4,5,5,9,1,9,2,1,15,14,1,8,888,8,8,8,8,2,2,2,1,2,2,2,2,2,4
10637,1,1973,7,1,2,11,4,1,3,3,4,6,6,4,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,3,0,1,0,0,5,8,4,2,1,4,3,4,2,5,3,3,4,5,1,2,2,7,99,8,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10638,1,1983,7,1,12,99,6,4,3,5,6,6,5,5,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,0,0,1,0,5,8,6,5,3,2,4,4,2,4,2,5,2,7,4,1,4,3,15,11,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,4
10639,2,1982,8,1,2,8,5,6,6,3,5,3,4,5,1,1,2,2,1,1,1,2,2,1,2,2,2,1,2,2,1,0,0,0,5,8,7,1,1,4,4,4,3,4,3,5,5,7,5,9,4,6,15,6,1,8,888,8,8,8,8,2,2,2,1,2,2,2,2,2,1
10640,1,1972,7,1,2,9,6,1,1,5,6,6,6,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,0,0,0,1,5,8,5,2,1,3,3,4,1,4,1,4,1,5,1,9,1,7,15,9,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,1
